Latitude,Longitude,Surface Temperature (kelvin),Datetime,Power,Confidence,Date,Surface Temperature (Celcius)
-36.0576,141.6122,367.9,2017-05-03T04:02:20,117.9,100,2017-05-03,94
-36.1614,141.2978,320.2,2017-05-03T04:02:20,20.1,72,2017-05-03,47
-36.2549,141.9908,317.9,2017-05-03T04:02:20,18.5,69,2017-05-03,44
-36.2531,142.0113,318.9,2017-05-03T04:02:20,19.7,70,2017-05-03,45
-36.1629,143.093,324.5,2017-05-03T04:02:20,26.9,78,2017-05-03,51
-36.3415,141.5733,337.6,2017-05-03T04:02:20,45.3,88,2017-05-03,64
-36.3884,141.0322,315.8,2017-05-03T04:02:20,15.8,65,2017-05-03,42
-36.0106,144.9927,320.7,2017-05-03T04:02:20,24.1,73,2017-05-03,47
-36.4173,141.1549,331.5,2017-05-03T04:02:20,34.9,84,2017-05-03,58
-36.3973,141.8273,323.1,2017-05-03T04:02:20,24.9,76,2017-05-03,49
-36.388,141.8309,346.3,2017-05-03T04:02:20,62.7,93,2017-05-03,73
-36.081,145.5175,333.4,2017-05-03T04:02:20,41.3,85,2017-05-03,60
-36.094,145.7646,340.5,2017-05-03T04:02:20,50.2,90,2017-05-03,67
-36.0925,145.7774,331.9,2017-05-03T04:02:20,35.5,84,2017-05-03,58
-36.1036,145.7664,336.3,2017-05-03T04:02:20,43.5,87,2017-05-03,63
-36.0205,146.4492,319.5,2017-05-03T04:02:20,21.8,71,2017-05-03,46
-36.5153,142.8401,323.9,2017-05-03T04:02:20,25,77,2017-05-03,50
-36.4969,143.9552,312.3,2017-05-03T04:02:20,13.3,51,2017-05-03,39
-36.4936,143.9868,320.1,2017-05-03T04:02:20,21.7,72,2017-05-03,46
-36.36,145.9097,331.2,2017-05-03T04:02:20,37.8,84,2017-05-03,58
-36.4208,145.5629,322.1,2017-05-03T04:02:20,25.7,75,2017-05-03,48
-36.5438,144.7548,357.9,2017-05-03T04:02:20,92.3,99,2017-05-03,84
-36.3511,146.3809,311.6,2017-05-03T04:02:20,14.7,50,2017-05-03,38
-36.7501,142.8867,322.9,2017-05-03T04:02:20,22.9,56,2017-05-03,49
-36.6537,143.8781,350.1,2017-05-03T04:02:20,72.6,95,2017-05-03,76
-36.2476,147.5281,312.7,2017-05-03T04:02:20,21,55,2017-05-03,39
-36.7124,143.8381,319.6,2017-05-03T04:02:20,23,71,2017-05-03,46
-36.8691,142.7205,326.3,2017-05-03T04:02:20,28.4,79,2017-05-03,53
-36.8781,142.7074,325,2017-05-03T04:02:20,28.7,78,2017-05-03,51
-37.0908,143.906,319.3,2017-05-03T04:02:20,22.9,71,2017-05-03,46
-38.1917,147.0745,367.5,2017-05-02T23:48:10,123.8,100,2017-05-02,94
-38.1873,147.0702,325.4,2017-05-02T23:46:40,35,79,2017-05-02,52
-38.1987,147.0666,349.3,2017-05-02T23:44:00,76.3,95,2017-05-02,76
-38.1913,147.0894,313.4,2017-05-02T23:44:00,20.6,58,2017-05-02,40
-38.2026,147.0856,328.1,2017-05-02T23:44:00,38.2,81,2017-05-02,54
-36.3126,145.8104,336.7,2017-05-02T04:56:40,49.5,76,2017-05-02,63
-36.309,141.4964,322,2017-05-02T04:56:40,26.7,75,2017-05-02,48
-36.3028,141.5016,316.2,2017-05-02T04:56:40,18.6,65,2017-05-02,43
-34.339,142.2459,315,2017-05-02T00:36:40,18,63,2017-05-02,41
-37.4786,141.4578,319,2017-05-02T00:36:40,26.8,70,2017-05-02,45
-36.8725,143.4125,323.6,2017-05-01T04:20:40,26.7,77,2017-05-01,50
-36.9363,143.0852,376.9,2017-05-01T04:17:50,148.9,94,2017-05-01,103
-36.3401,143.0453,325.3,2017-05-01T04:16:20,25.8,77,2017-05-01,52
-36.2929,142.9282,312.5,2017-05-01T04:16:00,12.3,55,2017-05-01,39
-36.1144,142.9724,315.1,2017-05-01T04:15:40,15.9,63,2017-05-01,41
-36.0063,142.4512,314.6,2017-05-01T04:14:40,14.2,62,2017-05-01,41
-36.2731,143.1668,328.9,2017-05-01T04:14:30,33.7,82,2017-05-01,55
-36.9664,143.4752,328.5,2017-05-01T04:14:30,33.2,82,2017-05-01,55
-36.2913,142.9408,327.4,2017-05-01T04:14:20,30.6,80,2017-05-01,54
-36.9303,143.1034,345.8,2017-05-01T04:14:20,60.9,70,2017-05-01,72
-36.9318,143.0907,396,2017-05-01T04:14:20,236,100,2017-05-01,122
-36.3195,146.0601,350.3,2017-05-01T04:14:20,72.5,83,2017-05-01,77
-36.5839,143.0588,372.9,2017-05-01T04:14:20,132.6,100,2017-05-01,99
-36.5854,143.0462,367.4,2017-05-01T04:14:20,114.5,100,2017-05-01,94
-36.3863,143.339,335.5,2017-05-01T04:14:20,42.3,82,2017-05-01,62
-36.3014,143.203,350.1,2017-05-01T04:14:20,69.9,95,2017-05-01,76
-36.3029,143.1906,321.6,2017-05-01T04:14:20,21.1,74,2017-05-01,48
-36.2493,143.1244,325.4,2017-05-01T04:14:20,28.9,79,2017-05-01,52
-36.1128,142.9849,332.9,2017-05-01T04:14:20,39.5,85,2017-05-01,59
-36.9348,143.098,391.1,2017-05-01T04:14:20,208.4,87,2017-05-01,117
-36.3332,145.8594,363.8,2017-04-29T04:33:00,108.5,87,2017-04-29,90
-36.272,145.5501,321.7,2017-04-29T04:26:20,25.1,74,2017-04-29,48
-36.3235,145.8568,325,2017-04-29T04:26:20,29.5,59,2017-04-29,51
-36.5511,146.7819,307.6,2017-04-26T13:26:10,18.7,56,2017-04-26,34
-36.6995,142.9146,329.2,2017-04-25T05:02:30,34.4,82,2017-04-25,56
-36.7063,142.0025,312.4,2017-04-25T04:57:30,13.7,54,2017-04-25,39
-36.704,142.9089,324.5,2017-04-25T04:50:50,28,78,2017-04-25,51
-36.1926,146.3074,318.7,2017-04-24T04:14:30,24,70,2017-04-24,45
-37.6865,148.5154,323.3,2017-04-24T04:09:50,24.1,66,2017-04-24,50
-36.7621,143.8879,320.5,2017-04-24T04:08:30,26,72,2017-04-24,47
-37.6505,149.2134,317.7,2017-04-24T04:08:30,20.6,68,2017-04-24,44
-37.6775,148.5131,351.5,2017-04-24T04:08:20,70.7,86,2017-04-24,78
-36.8383,143.9358,320.6,2017-04-24T04:08:20,23.7,73,2017-04-24,47
-37.6684,148.5109,381.8,2017-04-24T04:08:20,165.6,94,2017-04-24,108
-37.7105,148.6047,329.6,2017-04-24T04:08:20,32.9,77,2017-04-24,56
-37.2142,148.822,312.5,2017-04-23T23:56:20,19.6,55,2017-04-23,39
-36.8373,146.1811,323.9,2017-04-23T12:55:00,33.9,100,2017-04-23,50
-36.8299,146.1897,316.4,2017-04-23T12:50:50,25,91,2017-04-23,43
-36.8357,146.1961,328.7,2017-04-23T12:50:40,40.5,100,2017-04-23,55
-36.3045,141.0771,321.7,2017-04-23T05:13:00,20.3,74,2017-04-23,48
-36.3114,141.0499,317.8,2017-04-23T05:04:30,15.9,68,2017-04-23,44
-36.9077,142.6861,337.8,2017-04-23T05:03:40,43.7,88,2017-04-23,64
-36.9111,142.692,346,2017-04-23T05:03:10,60.3,93,2017-04-23,72
-36.9175,142.6639,323.9,2017-04-23T05:03:10,24,77,2017-04-23,50
-36.8147,142.8375,321.8,2017-04-23T05:03:00,21,74,2017-04-23,48
-36.8679,142.7328,313.8,2017-04-23T05:02:50,12.5,59,2017-04-23,40
-36.8081,142.8665,318.6,2017-04-23T05:02:50,17.1,70,2017-04-23,45
-36.4188,141.0484,313.4,2017-04-23T05:02:50,10.6,58,2017-04-23,40
-37.5115,143.14,359.7,2017-04-23T05:02:50,94.4,99,2017-04-23,86
-36.3094,141.0543,325.1,2017-04-23T05:02:50,24.9,78,2017-04-23,51
-36.9521,143.0574,320.8,2017-04-23T05:02:50,20.3,73,2017-04-23,47
-36.9454,143.0869,320.5,2017-04-23T05:02:50,20.1,73,2017-04-23,47
-37.5181,143.1111,374.3,2017-04-23T05:02:50,139.8,100,2017-04-23,101
-36.3066,141.0728,327.6,2017-04-23T05:02:50,28.3,81,2017-04-23,54
-37.722,148.6026,320.4,2017-04-22T04:20:20,21.2,62,2017-04-22,47
-37.732,148.6059,335.3,2017-04-22T04:20:20,42.3,87,2017-04-22,62
-36.8871,145.1536,331.9,2017-04-20T04:44:20,32.9,84,2017-04-20,58
-38.4685,146.673,313.8,2017-04-20T04:36:00,13.3,59,2017-04-20,40
-36.8922,145.1252,314,2017-04-20T04:34:10,11.2,60,2017-04-20,40
-37.769,147.94,345.9,2017-04-20T04:34:10,59.6,93,2017-04-20,72
-36.0799,146.0784,323.6,2017-04-20T04:33:40,20,77,2017-04-20,50
-36.0829,146.0621,336.7,2017-04-20T04:33:20,41,88,2017-04-20,63
-36.1303,146.3606,340.2,2017-04-20T04:32:50,53.1,90,2017-04-20,67
-37.7615,147.9169,318.6,2017-04-20T04:32:50,17.3,67,2017-04-20,45
-36.8079,145.1409,315.2,2017-04-20T04:32:30,13.2,63,2017-04-20,42
-37.7783,147.9284,333.5,2017-04-20T04:32:30,38.8,85,2017-04-20,60
-36.8846,145.1679,325.9,2017-04-20T04:32:30,24.2,79,2017-04-20,52
-37.2341,149.1736,326.6,2017-04-20T04:32:30,32.3,80,2017-04-20,53
-36.9189,147.5603,325.8,2017-04-20T04:32:30,29.5,63,2017-04-20,52
-36.1345,146.351,357.5,2017-04-20T04:32:30,91.6,98,2017-04-20,84
-36.9246,147.5559,335.3,2017-04-20T04:32:30,45.5,87,2017-04-20,62
-36.085,145.9096,315.4,2017-04-20T00:19:00,10.2,64,2017-04-20,42
-38.1301,143.9398,336.9,2017-04-20T00:18:40,49,88,2017-04-20,63
-37.7087,145.5499,318.2,2017-04-20T00:18:20,20.9,69,2017-04-20,45
-36.5865,145.2081,384.2,2017-04-20T00:18:20,175.9,100,2017-04-20,111
-36.8702,144.0381,320.6,2017-04-20T00:17:10,20.5,73,2017-04-20,47
-36.1586,145.6666,359.1,2017-04-20T00:17:10,89.4,99,2017-04-20,85
-37.8672,143.8194,321.5,2017-04-20T00:16:50,25.6,74,2017-04-20,48
-36.5956,145.206,324.5,2017-04-20T00:15:30,24.5,78,2017-04-20,51
-37.2197,148.8134,323.8,2017-04-20T00:14:20,31.3,77,2017-04-20,50
-36.5847,145.1968,351.4,2017-04-20T00:14:10,70.3,96,2017-04-20,78
-37.6997,145.5519,338.1,2017-04-20T00:13:40,48.9,89,2017-04-20,64
-37.932,146.1845,323.8,2017-04-20T00:13:30,25.6,61,2017-04-20,50
-36.6407,144.2957,323.2,2017-04-20T00:13:10,27,76,2017-04-20,50
-36.1569,145.6554,315.1,2017-04-20T00:13:00,11.8,63,2017-04-20,41
-36.6363,144.3033,314,2017-04-20T00:13:00,15.9,54,2017-04-20,40
-37.2212,148.8262,323,2017-04-20T00:12:50,30.3,76,2017-04-20,49
-36.7388,145.8792,312.9,2017-04-19T13:23:10,18.8,80,2017-04-19,39
-36.7498,145.8699,313.7,2017-04-19T13:18:20,19.1,83,2017-04-19,40
-36.759,145.8719,313,2017-04-19T13:15:10,19.4,81,2017-04-19,39
-37.7021,145.5536,315.4,2017-04-19T13:15:10,21.2,88,2017-04-19,42
-35.9187,143.9828,326.1,2017-04-19T03:54:50,25.3,79,2017-04-19,52
-37.4385,143.6244,318,2017-04-19T03:54:40,24.2,60,2017-04-19,44
-36.5123,144.4448,326.3,2017-04-19T03:54:40,26.2,79,2017-04-19,53
-36.8515,146.1707,319.7,2017-04-19T03:54:20,25,71,2017-04-19,46
-37.8934,143.34,324.3,2017-04-19T03:54:00,27.9,73,2017-04-19,51
-36.5125,144.4496,336,2017-04-19T03:53:20,41.6,87,2017-04-19,62
-37.175,148.9347,314.1,2017-04-19T03:52:40,15.4,51,2017-04-19,40
-38.0771,144.2044,311.9,2017-04-19T03:52:30,13,52,2017-04-19,38
-37.876,143.7804,339.1,2017-04-19T03:52:10,50.2,89,2017-04-19,65
-36.1546,141.8146,347.4,2017-04-19T03:52:10,59,88,2017-04-19,74
-36.5104,144.4674,337.3,2017-04-19T03:52:10,42.8,88,2017-04-19,64
-37.4756,145.6779,319.7,2017-04-19T03:52:00,21.5,72,2017-04-19,46
-37.9091,143.5105,343.3,2017-04-19T03:52:00,55,87,2017-04-19,70
-36.5107,144.4722,331.3,2017-04-19T03:51:50,33.7,84,2017-04-19,58
-36.9199,143.0507,329.5,2017-04-19T03:51:50,34.7,82,2017-04-19,56
-36.0064,146.4606,315,2017-04-19T03:51:20,11.9,63,2017-04-19,41
-36.1559,141.8102,339.9,2017-04-19T03:51:20,45.2,80,2017-04-19,66
-35.9326,143.9772,315.4,2017-04-19T03:51:10,12.8,57,2017-04-19,42
-36.3735,147.3154,334.4,2017-04-19T03:50:50,39.9,86,2017-04-19,61
-36.2724,146.4168,317.5,2017-04-19T03:50:50,13.2,60,2017-04-19,44
-37.9071,143.538,361.4,2017-04-19T03:50:40,97.6,100,2017-04-19,88
-38.0229,143.749,320.8,2017-04-19T03:50:40,20.6,73,2017-04-19,47
-36.0047,146.4774,315.7,2017-04-19T03:50:30,12.8,64,2017-04-19,42
-38.1403,144.2187,331.8,2017-04-19T03:50:30,37.9,84,2017-04-19,58
-38.0171,143.7532,324.3,2017-04-19T03:50:30,24.8,77,2017-04-19,51
-37.6841,147.5667,313.5,2017-04-19T03:50:30,15,58,2017-04-19,40
-37.3902,148.2955,371.5,2017-04-19T03:50:30,129.7,100,2017-04-19,98
-37.7856,143.4095,317.1,2017-04-19T03:50:30,20.5,67,2017-04-19,43
-37.5027,146.347,368.9,2017-04-19T03:50:30,126.7,100,2017-04-19,95
-37.5043,146.3299,366.7,2017-04-19T03:50:30,119.2,100,2017-04-19,93
-37.4854,145.7008,318,2017-04-19T03:50:30,18.7,64,2017-04-19,44
-37.4737,145.6985,317.1,2017-04-19T03:50:30,17.9,67,2017-04-19,43
-37.2166,143.8674,311.7,2017-04-19T03:50:30,13.1,50,2017-04-19,38
-36.9733,146.0788,313.3,2017-04-19T03:50:30,14.7,57,2017-04-19,40
-36.6141,146.6331,331.1,2017-04-19T03:50:30,33.2,78,2017-04-19,57
-36.914,143.0283,337.8,2017-04-19T03:50:30,49,88,2017-04-19,64
-36.6217,145.2537,322.4,2017-04-19T03:50:30,26,75,2017-04-19,49
-36.634,144.5408,321,2017-04-19T03:50:30,20.8,73,2017-04-19,47
-36.3631,147.3135,326.5,2017-04-19T03:50:30,26.9,73,2017-04-19,53
-36.309,145.6878,315.5,2017-04-19T03:50:30,18.5,64,2017-04-19,42
-36.1964,144.5217,345.7,2017-04-19T03:50:30,55.3,93,2017-04-19,72
-35.9316,143.9843,331.5,2017-04-19T03:50:30,33.1,84,2017-04-19,58
-35.9197,143.9757,332.2,2017-04-19T03:50:30,34.5,85,2017-04-19,59
-36.6801,141.7315,321.9,2017-04-19T01:17:50,24.6,65,2017-04-19,48
-36.6778,141.7388,323.1,2017-04-19T01:11:50,27.2,76,2017-04-19,49
-36.6756,141.708,330.7,2017-04-19T01:07:10,37.3,63,2017-04-19,57
-36.9654,140.981,318.1,2017-04-18T04:57:10,18.2,69,2017-04-18,44
-38.0631,143.6433,319.7,2017-04-18T04:56:30,19.4,68,2017-04-18,46
-37.4514,142.9998,334.9,2017-04-18T04:56:20,37.3,86,2017-04-18,61
-37.6646,142.9131,329.2,2017-04-18T04:55:00,29.4,82,2017-04-18,56
-36.6707,143.8452,324.6,2017-04-18T04:54:50,23.7,78,2017-04-18,51
-36.5223,144.5934,318.6,2017-04-18T04:54:40,13.8,70,2017-04-18,45
-37.4022,143.2016,318.3,2017-04-18T04:54:40,15.3,69,2017-04-18,45
-37.6397,142.5968,341.6,2017-04-18T04:54:40,49.3,91,2017-04-18,68
-36.4469,142.4565,318.2,2017-04-18T04:54:40,14.9,69,2017-04-18,45
-37.7893,142.7953,313.5,2017-04-18T04:54:20,10.3,58,2017-04-18,40
-37.0135,143.5822,318,2017-04-18T04:54:00,13.6,69,2017-04-18,44
-37.4983,145.55,322,2017-04-18T04:53:20,25.2,62,2017-04-18,48
-37.6267,142.9993,339.6,2017-04-18T04:53:00,45.1,90,2017-04-18,66
-36.6204,145.4205,333.6,2017-04-18T04:52:20,33.3,86,2017-04-18,60
-38.1187,143.7662,323.5,2017-04-18T04:52:10,22.1,76,2017-04-18,50
-38.1665,143.062,397.5,2017-04-18T04:52:00,239.8,100,2017-04-18,124
-37.8077,142.5193,332.2,2017-04-18T04:52:00,34.2,85,2017-04-18,59
-37.3526,143.9342,322.5,2017-04-18T04:51:50,22.2,75,2017-04-18,49
-36.7422,141.8511,321.5,2017-04-18T04:51:50,16.3,66,2017-04-18,48
-37.579,144.1483,312.6,2017-04-18T04:51:40,14.5,55,2017-04-18,39
-36.3585,141.5686,320.4,2017-04-18T04:51:40,15.6,72,2017-04-18,47
-36.5871,144.4958,345.5,2017-04-18T04:51:40,56.4,93,2017-04-18,72
-36.6665,141.7502,323.8,2017-04-18T04:51:30,21.3,77,2017-04-18,50
-36.1048,145.5791,326.8,2017-04-18T04:51:30,22.3,80,2017-04-18,53
-36.2618,141.8783,338.6,2017-04-18T04:51:30,42.1,89,2017-04-18,65
-37.7208,142.9624,331.3,2017-04-18T04:51:30,30.8,82,2017-04-18,58
-36.6828,144.784,339.6,2017-04-18T04:51:30,45,90,2017-04-18,66
-36.807,144.3933,315,2017-04-18T04:51:30,13.4,63,2017-04-18,41
-37.1286,141.7076,321.4,2017-04-18T04:51:30,17.1,74,2017-04-18,48
-37.4843,143.0592,339.5,2017-04-18T04:51:30,44.5,89,2017-04-18,66
-34.9057,142.0623,325,2017-04-18T04:51:30,18.6,68,2017-04-18,51
-37.9881,143.5436,316.4,2017-04-18T04:51:30,13.5,66,2017-04-18,43
-37.136,141.7239,317.3,2017-04-18T04:51:20,12.1,68,2017-04-18,44
-36.8299,142.2781,329.5,2017-04-18T04:51:20,26.1,82,2017-04-18,56
-36.9912,142.0122,328.4,2017-04-18T04:51:20,25.7,81,2017-04-18,55
-37.7349,142.6477,326.2,2017-04-18T04:51:20,25.6,79,2017-04-18,53
-37.8051,142.5339,321,2017-04-18T04:51:20,18.5,73,2017-04-18,47
-38.0427,146.3979,330,2017-04-18T04:51:20,37.6,78,2017-04-18,56
-36.381,145.5436,327,2017-04-18T04:50:20,23.9,80,2017-04-18,53
-37.7905,143.1764,321.1,2017-04-18T04:50:10,17.8,74,2017-04-18,47
-37.7194,143.3497,318.8,2017-04-18T04:49:50,15.8,70,2017-04-18,45
-37.1262,141.7213,336.5,2017-04-18T04:49:50,39,88,2017-04-18,63
-38.1536,144.1275,324,2017-04-18T04:49:50,23.4,77,2017-04-18,50
-35.7866,143.4796,319.2,2017-04-18T04:49:00,12.6,59,2017-04-18,46
-37.0411,142.996,324.3,2017-04-18T04:49:00,24.3,77,2017-04-18,51
-37.7303,142.9382,319.4,2017-04-18T04:49:00,16.6,71,2017-04-18,46
-36.925,143.9798,314.9,2017-04-18T04:49:00,10,57,2017-04-18,41
-37.9049,142.8528,320.8,2017-04-18T04:48:30,16.1,59,2017-04-18,47
-36.1581,142.7434,316.2,2017-04-18T04:48:30,10.6,65,2017-04-18,43
-36.9045,141.9823,386.7,2017-04-18T04:48:20,181.2,100,2017-04-18,113
-37.6593,142.6655,330,2017-04-18T04:48:20,30.3,83,2017-04-18,56
-36.2851,145.8,337.5,2017-04-18T04:48:20,37.7,88,2017-04-18,64
-36.5577,145.3929,337.5,2017-04-18T04:48:10,40.6,88,2017-04-18,64
-37.7751,143.0494,334.6,2017-04-18T04:48:10,37.1,86,2017-04-18,61
-37.7274,142.9536,347.1,2017-04-18T04:48:10,60.4,94,2017-04-18,73
-37.6964,142.8583,342.4,2017-04-18T04:48:10,51.2,91,2017-04-18,69
-36.7448,141.8369,332.3,2017-04-18T04:48:10,31.3,85,2017-04-18,59
-37.6868,142.3949,313.8,2017-04-18T04:48:10,12,59,2017-04-18,40
-36.9206,141.0574,320.4,2017-04-18T04:48:10,22,73,2017-04-18,47
-38.0509,143.9423,355.5,2017-04-18T04:48:10,79.3,98,2017-04-18,82
-36.1021,146.6853,315.9,2017-04-18T04:48:10,11.7,52,2017-04-18,42
-37.9284,143.108,343.6,2017-04-18T04:48:10,53.4,92,2017-04-18,70
-37.1216,141.8644,326,2017-04-18T04:48:10,23.3,79,2017-04-18,52
-37.6674,142.2687,316,2017-04-18T04:47:40,13.5,65,2017-04-18,42
-37.7181,141.6962,314.7,2017-04-18T04:47:20,11.1,62,2017-04-18,41
-37.5701,142.6497,367.5,2017-04-18T04:47:20,113.5,100,2017-04-18,94
-37.7785,143.1232,316.8,2017-04-18T04:46:50,13.6,64,2017-04-18,43
-37.4322,143.1602,318.3,2017-04-18T04:46:50,14.5,69,2017-04-18,45
-37.8025,143.4677,323.9,2017-04-18T04:46:40,23.7,77,2017-04-18,50
-36.526,144.7931,315.3,2017-04-18T04:46:40,11.4,63,2017-04-18,42
-37.7134,143.3818,332.9,2017-04-18T04:46:30,34.3,85,2017-04-18,59
-37.0595,142.8366,326.8,2017-04-18T04:46:30,28.2,80,2017-04-18,53
-37.9538,143.1487,314.6,2017-04-18T04:46:30,11.7,62,2017-04-18,41
-37.9171,143.2873,320.1,2017-04-18T04:46:30,19.5,72,2017-04-18,46
-36.9887,142.0263,324.9,2017-04-18T04:46:30,20.7,78,2017-04-18,51
-36.7101,142.3865,341.1,2017-04-18T04:46:30,45.6,90,2017-04-18,67
-36.7348,141.8343,321,2017-04-18T04:46:30,16.3,73,2017-04-18,47
-36.6704,141.3197,318.2,2017-04-18T04:46:30,13,69,2017-04-18,45
-34.8892,142.0679,322.8,2017-04-18T04:46:30,18,76,2017-04-18,49
-37.4903,143.5786,313.2,2017-04-18T04:46:10,12.8,57,2017-04-18,40
-38.1693,143.0466,346.2,2017-04-18T04:46:00,58.4,93,2017-04-18,73
-38.0574,143.6523,315.8,2017-04-18T04:45:50,14.1,64,2017-04-18,42
-36.7128,142.3717,350.5,2017-04-18T04:45:50,64.3,95,2017-04-18,77
-37.4885,142.0658,354.4,2017-04-18T04:45:50,81.4,97,2017-04-18,81
-36.7689,141.1047,328.6,2017-04-18T04:45:50,28.8,82,2017-04-18,55
-37.591,142.593,324.2,2017-04-18T04:45:40,21.7,77,2017-04-18,51
-36.9908,141.2448,314.5,2017-04-18T04:45:40,13.7,61,2017-04-18,41
-36.932,141.9456,326.4,2017-04-18T04:45:40,20.4,79,2017-04-18,53
-37.8189,143.2016,320,2017-04-18T04:45:40,18,72,2017-04-18,46
-36.4428,145.5639,316.4,2017-04-18T04:45:40,10.5,63,2017-04-18,43
-36.5378,144.7969,329,2017-04-18T04:45:40,27.8,82,2017-04-18,55
-37.9199,145.8475,322.8,2017-04-18T04:45:40,28.8,76,2017-04-18,49
-38.1159,143.7887,334.6,2017-04-18T04:45:40,36.3,67,2017-04-18,61
-37.8084,143.1985,319.5,2017-04-18T04:45:40,16.2,54,2017-04-18,46
-36.902,141.9965,333.7,2017-04-18T04:45:30,30.3,86,2017-04-18,60
-36.7101,142.981,341.6,2017-04-18T04:45:20,48.4,77,2017-04-18,68
-37.0959,143.8206,338.3,2017-04-18T04:45:20,43.7,89,2017-04-18,65
-36.7302,141.6234,327.6,2017-04-18T04:45:20,25.4,81,2017-04-18,54
-36.4147,141.0669,312.9,2017-04-18T04:45:10,14.2,56,2017-04-18,39
-38.5533,143.4927,323.5,2017-04-18T04:45:10,25.1,74,2017-04-18,50
-37.9594,143.5638,361,2017-04-18T04:45:10,95.2,100,2017-04-18,87
-37.9625,143.5474,332.1,2017-04-18T04:45:10,33.7,84,2017-04-18,58
-36.8689,141.9507,318.8,2017-04-18T04:45:10,13.3,70,2017-04-18,45
-38.1748,143.0552,317.9,2017-04-18T04:45:10,16,69,2017-04-18,44
-38.0261,143.5208,320.6,2017-04-18T04:45:00,18.4,73,2017-04-18,47
-37.4634,143.053,319.9,2017-04-18T04:45:00,16.4,72,2017-04-18,46
-36.5921,144.4905,355.8,2017-04-18T04:45:00,79.2,98,2017-04-18,82
-37.7126,141.6103,323.2,2017-04-18T04:45:00,21.9,76,2017-04-18,50
-38.0525,143.64,316.2,2017-04-18T04:45:00,14.7,65,2017-04-18,43
-37.908,143.2177,320.9,2017-04-18T04:45:00,17.9,71,2017-04-18,47
-37.4543,142.9843,334.5,2017-04-18T04:45:00,37.4,86,2017-04-18,61
-37.7815,143.1338,331.4,2017-04-18T04:45:00,32.8,84,2017-04-18,58
-37.6974,142.9716,323.6,2017-04-18T04:45:00,22.2,77,2017-04-18,50
-37.9748,143.2451,323.2,2017-04-18T04:45:00,23.8,76,2017-04-18,50
-36.801,144.0114,318.9,2017-04-18T04:45:00,14.4,70,2017-04-18,45
-36.6026,144.48,315.4,2017-04-18T04:45:00,11,64,2017-04-18,42
-36.438,145.5865,327.6,2017-04-18T04:45:00,24.8,81,2017-04-18,54
-37.7993,142.5267,321.4,2017-04-18T04:45:00,19.3,74,2017-04-18,48
-36.6787,144.8042,352.4,2017-04-18T04:45:00,71.1,96,2017-04-18,79
-36.8902,141.6511,321.1,2017-04-18T04:45:00,19.2,73,2017-04-18,47
-36.1112,146.5388,316.9,2017-04-18T04:45:00,12.5,67,2017-04-18,43
-36.834,141.9115,319.3,2017-04-18T04:45:00,14.4,71,2017-04-18,46
-36.3374,141.041,323.1,2017-04-18T04:45:00,26,76,2017-04-18,49
-36.9171,143.4749,314.6,2017-04-18T04:44:50,13.1,62,2017-04-18,41
-37.7168,149.1369,323.8,2017-04-18T04:44:50,30.2,77,2017-04-18,50
-37.7211,149.1342,320.9,2017-04-18T04:44:50,26.5,73,2017-04-18,47
-38.0423,146.4048,339.4,2017-04-18T04:44:50,52.4,84,2017-04-18,66
-38.5484,143.4804,337.6,2017-04-18T04:44:50,46.4,88,2017-04-18,64
-37.9373,146.0744,313,2017-04-18T04:44:50,16.6,56,2017-04-18,39
-38.1758,144.489,323.7,2017-04-18T04:44:50,25.1,67,2017-04-18,50
-38.2234,143.9549,312.8,2017-04-18T04:44:50,11.3,56,2017-04-18,39
-38.1539,144.1343,317.5,2017-04-18T04:44:50,15.7,56,2017-04-18,44
-38.1584,143.9822,320.2,2017-04-18T04:44:50,19.2,72,2017-04-18,47
-38.1293,143.9548,320.7,2017-04-18T04:44:50,18.9,73,2017-04-18,47
-38.1185,143.9514,319.6,2017-04-18T04:44:50,18,71,2017-04-18,46
-38.1224,143.7553,346.8,2017-04-18T04:44:50,58.8,94,2017-04-18,73
-38.1124,143.7998,333.2,2017-04-18T04:44:50,36.8,85,2017-04-18,60
-38.1219,143.7495,324.5,2017-04-18T04:44:50,22.7,70,2017-04-18,51
-38.0898,143.7394,321.1,2017-04-18T04:44:50,19.4,69,2017-04-18,47
-38.0401,143.9388,334.9,2017-04-18T04:44:50,37,87,2017-04-18,61
-38.0792,143.7361,366.7,2017-04-18T04:44:50,112.9,94,2017-04-18,93
-38.036,143.9012,318.3,2017-04-18T04:44:50,15,67,2017-04-18,45
-38.0392,143.8842,318.7,2017-04-18T04:44:50,15.9,66,2017-04-18,45
-38.1719,143.0705,317.6,2017-04-18T04:44:50,15.5,68,2017-04-18,44
-38.1616,143.0674,388,2017-04-18T04:44:50,191.6,100,2017-04-18,114
-38.0605,143.6358,322.2,2017-04-18T04:44:50,21.8,75,2017-04-18,49
-38.1562,143.0589,335.3,2017-04-18T04:44:50,39.8,87,2017-04-18,62
-38.0907,143.2362,318.4,2017-04-18T04:44:50,17.5,69,2017-04-18,45
-38.0248,143.469,324.9,2017-04-18T04:44:50,23.5,78,2017-04-18,51
-38.0278,143.4528,316.5,2017-04-18T04:44:50,13.9,62,2017-04-18,43
-37.9913,143.5272,315.8,2017-04-18T04:44:50,13.3,64,2017-04-18,42
-37.9424,143.722,316.9,2017-04-18T04:44:50,15.9,67,2017-04-18,43
